0|000413|20160722|35
0|000672|20160722|88
0|000766|20160722|98
0|000835|20160722|61
0|000839|20160722|96
0|000851|20160722|97
0|000851|20160722|97
0|000892|20160722|44
0|002115|20160722|29
0|002120|20160722|67
0|002218|20160722|14
0|002248|20160722|33
0|002569|20160722|53
0|002607|20160722|45
0|002766|20160722|11
0|002801|20160722|36
0|002802|20160722|42
0|002802|20160722|42
0|002803|20160722|43
0|002803|20160722|67
0|002805|20160722|70
0|200053|20160722|91
0|300073|20160722|09
0|300292|20160722|93
0|300372|20160722|00
0|300372|20160722|14
0|300410|20160722|07
0|300436|20160722|11
0|300450|20160722|83
0|300450|20160722|87
0|300500|20160722|70
0|300518|20160722|79
0|300519|20160722|67
0|300519|20160722|67
0|300519|20160722|67
0|300519|20160722|67
0|300520|20160722|39
0|300520|20160722|63
0|300521|20160722|70
0|300522|20160722|69
1|600084|20160722|00
1|600119|20160722|67
1|600119|20160722|39
1|600149|20160722|12
1|600470|20160722|67
1|600881|20160722|67
1|601011|20160722|80
1|603016|20160722|67
1|603016|20160722|67
1|603069|20160722|83
1|603069|20160722|83
1|603268|20160722|87
1|603909|20160722|61
1|603909|20160722|61
1|603909|20160722|61
0|000571|20160721|44
0|000571|20160721|89
0|000672|20160721|01
0|000672|20160721|01
0|000938|20160721|70
0|002075|20160721|77
0|002098|20160721|25
0|002114|20160721|08
0|002120|20160721|40
0|002168|20160721|35
0|002222|20160721|47
0|002248|20160721|29
0|002248|20160721|37
0|002248|20160721|37
0|002281|20160721|05
0|002290|20160721|17
0|002314|20160721|69
0|002402|20160721|19
0|002569|20160721|83
0|002759|20160721|42
0|002759|20160721|42
0|002799|20160721|73
0|002801|20160721|94
0|002801|20160721|94
0|002805|20160721|04
0|200053|20160721|84
0|200053|20160721|84
0|300061|20160721|08
0|300081|20160721|75
0|300122|20160721|26
0|300265|20160721|81
0|300292|20160721|27
0|300292|20160721|75
0|300345|20160721|95
0|300372|20160721|11
0|300391|20160721|54
0|300432|20160721|92
0|300450|20160721|47
0|300493|20160721|00
0|300500|20160721|86
0|300517|20160721|85
0|300518|20160721|45
0|300518|20160721|45
0|300519|20160721|67
0|300521|20160721|67
0|300522|20160721|00
0|300522|20160721|00
1|600105|20160721|43
1|600149|20160721|33
1|600860|20160721|41
1|601199|20160721|70
1|603029|20160721|88
1|603919|20160721|42
1|603958|20160721|84
0|000034|20160720|24
0|000413|20160720|24
0|000413|20160720|37
0|000537|20160720|79
0|000571|20160720|14
0|000672|20160720|36
0|000718|20160720|71
0|000718|20160720|98
0|002016|20160720|59
0|002016|20160720|59
0|002114|20160720|85
0|002143|20160720|15
0|002219|20160720|25
0|002248|20160720|78
0|002522|20160720|77
0|002569|20160720|78
0|002569|20160720|33
0|002716|20160720|71
0|002759|20160720|26
0|002788|20160720|27
0|002799|20160720|50
0|002801|20160720|29
0|200053|20160720|17
0|300081|20160720|21
0|300121|20160720|44
0|300221|20160720|77
0|300247|20160720|75
0|300292|20160720|25
0|300372|20160720|15
0|300391|20160720|99
0|300391|20160720|99
0|300450|20160720|62
0|300500|20160720|22
0|300501|20160720|89
0|300505|20160720|16
0|300510|20160720|56
0|300518|20160720|47
0|300519|20160720|63
0|300520|20160720|30
1|600228|20160720|00
1|600228|20160720|33
1|600275|20160720|68
1|600462|20160720|67
1|601388|20160720|79
1|601966|20160720|53
1|603029|20160720|14
1|603611|20160720|59
1|603958|20160720|12
0|000007|20160719|50
0|000007|20160719|56
0|000025|20160719|20
0|000058|20160719|14
0|000571|20160719|67
0|000718|20160719|90
0|000806|20160719|31
0|000875|20160719|62
0|002089|20160719|24
0|002089|20160719|55
0|002114|20160719|87
0|002168|20160719|59
0|002395|20160719|18
0|002402|20160719|17
0|002569|20160719|67
0|002759|20160719|05
0|002780|20160719|96
0|002787|20160719|83
0|002799|20160719|39
0|002801|20160719|89
0|002801|20160719|89
0|002802|20160719|07
0|002803|20160719|33
0|200025|20160719|89
0|200053|20160719|22
0|300134|20160719|00
0|300218|20160719|56
0|300345|20160719|52
0|300372|20160719|59
0|300372|20160719|42
0|300455|20160719|02
0|300500|20160719|59
0|300503|20160719|38
0|300505|20160719|35
0|300506|20160719|44
0|300515|20160719|67
0|300517|20160719|92
0|300518|20160719|33
1|600556|20160719|55
1|600556|20160719|55
1|600610|20160719|95
1|600666|20160719|50
1|600807|20160719|89
1|600828|20160719|22
1|601966|20160719|32
1|603016|20160719|67
1|603069|20160719|67
1|603069|20160719|00
1|603909|20160719|75
1|603958|20160719|43
0|000007|20160718|00
0|000413|20160718|83
0|000608|20160718|70
0|000668|20160718|49
0|000672|20160718|99
0|000718|20160718|95
0|000930|20160718|96
0|000968|20160718|27
0|002070|20160718|74
0|002089|20160718|06
0|002113|20160718|23
0|002114|20160718|44
0|002120|20160718|79
0|002286|20160718|38
0|002347|20160718|76
0|002349|20160718|78
0|002430|20160718|07
0|002486|20160718|48
0|002619|20160718|11
0|002686|20160718|54
0|002759|20160718|16
0|002759|20160718|16
0|002775|20160718|74
0|002787|20160718|96
0|002799|20160718|21
0|002800|20160718|60
0|002805|20160718|99
0|300062|20160718|60
0|300121|20160718|73
0|300121|20160718|73
0|300122|20160718|73
0|300154|20160718|87
0|300341|20160718|60
0|300372|20160718|59
0|300403|20160718|55
0|300426|20160718|74
0|300497|20160718|70
0|300500|20160718|75
0|300508|20160718|56
0|300510|20160718|57
0|300515|20160718|68
0|300518|20160718|26
0|300521|20160718|00
0|300522|20160718|43
1|600119|20160718|69
1|600120|20160718|46
1|600556|20160718|03
1|600556|20160718|17
1|600682|20160718|44
1|600807|20160718|72
1|600847|20160718|56
1|601186|20160718|00
